osmid,y,x,street_count,highway,railway,ref,junction,geometry
4069931430,48.2503339,16.3911981,4,,,,,POINT (16.3911981 48.2503339)
4069931431,48.2503955,16.3913007,4,,,,,POINT (16.3913007 48.2503955)
4073067443,48.1718379,16.3254141,4,,,,,POINT (16.3254141 48.1718379)
4087261256,48.1801481,16.3596481,4,,,,,POINT (16.3596481 48.1801481)
4089564530,48.2838183,16.4030518,3,,,,,POINT (16.4030518 48.2838183)
4089564537,48.2832623,16.4024665,3,,,,,POINT (16.4024665 48.2832623)
4089671728,48.224225,16.3878197,4,,,,,POINT (16.3878197 48.224225)
4089671735,48.2245267,16.3871374,3,,,,,POINT (16.3871374 48.2245267)
4089671736,48.2247087,16.3865546,3,,,,,POINT (16.3865546 48.2247087)
4089671737,48.2237165,16.3890619,4,,,,,POINT (16.3890619 48.2237165)
4089671738,48.2247477,16.3863544,3,,,,,POINT (16.3863544 48.2247477)
4089671740,48.2237576,16.3888944,3,,,,,POINT (16.3888944 48.2237576)
4089904829,48.2339162,16.3701327,4,traffic_signals,,,,POINT (16.3701327 48.2339162)
4089904838,48.2339272,16.3702769,4,traffic_signals,,,,POINT (16.3702769 48.2339272)
4093620529,48.2055522,16.4772466,2,,,,,POINT (16.4772466 48.2055522)
4125815881,48.2588286,16.409633,4,traffic_signals,,,,POINT (16.409633 48.2588286)
4139962311,48.1791565,16.4191805,1,,,,,POINT (16.4191805 48.1791565)
4139962323,48.1799268,16.4192014,2,,,,,POINT (16.4192014 48.1799268)
4146739005,48.2532609,16.4140274,4,traffic_signals,,,,POINT (16.4140274 48.2532609)
4161794831,48.1529653,16.2605413,3,,,,,POINT (16.2605413 48.1529653)
4169651801,48.2235201,16.3999474,1,,,,,POINT (16.3999474 48.2235201)
4196848787,48.1663993,16.5101799,1,,,,,POINT (16.5101799 48.1663993)
4197285940,48.1662909,16.5100695,1,,,,,POINT (16.5100695 48.1662909)
4214439861,48.1818158,16.4138788,3,,,,,POINT (16.4138788 48.1818158)
4227696490,48.1407317,16.2757763,3,,,,,POINT (16.2757763 48.1407317)
4228765828,48.1518258,16.283142,3,,,,,POINT (16.283142 48.1518258)
4245904641,48.2063875,16.4300634,2,,,,,POINT (16.4300634 48.2063875)
4247966214,48.2538777,16.4964312,1,,,,,POINT (16.4964312 48.2538777)
4271099416,48.1276159,16.3713567,3,,,,,POINT (16.3713567 48.1276159)
4278115340,48.1822903,16.3812928,4,,,,,POINT (16.3812928 48.1822903)
4286760341,48.1813735,16.4231519,2,,,,,POINT (16.4231519 48.1813735)
4308522012,48.2402999,16.3773846,4,,,,,POINT (16.3773846 48.2402999)
4308522016,48.2413307,16.3779055,4,,,,,POINT (16.3779055 48.2413307)
4308522017,48.2427269,16.378619,3,,,,,POINT (16.378619 48.2427269)
4308522018,48.2435718,16.3790498,3,,,,,POINT (16.3790498 48.2435718)
4308522019,48.2410445,16.3779167,4,,,,,POINT (16.3779167 48.2410445)
4308522024,48.2423851,16.3785952,4,traffic_signals,,,,POINT (16.3785952 48.2423851)
4310406094,48.2412994,16.3780457,3,,,,,POINT (16.3780457 48.2412994)
4310406102,48.2411012,16.3777949,3,,,,,POINT (16.3777949 48.2411012)
4312528049,48.2244692,16.4993217,3,,,,,POINT (16.4993217 48.2244692)
4327040413,48.2513721,16.4010778,1,,,,,POINT (16.4010778 48.2513721)
4329720415,48.2131324,16.3461723,3,,,,,POINT (16.3461723 48.2131324)
4329720417,48.2132459,16.3460729,3,,,,,POINT (16.3460729 48.2132459)
4336151591,48.1999535,16.366853,4,crossing,,,,POINT (16.366853 48.1999535)
4338609377,48.2356073,16.4250494,1,turning_circle,,,,POINT (16.4250494 48.2356073)
4338834422,48.1692839,16.4233628,3,,,,,POINT (16.4233628 48.1692839)
4338834425,48.1692382,16.4235399,3,,,,,POINT (16.4235399 48.1692382)
4350841593,48.2750154,16.3361193,3,,,,,POINT (16.3361193 48.2750154)
4351671754,48.1796908,16.2693224,1,,,,,POINT (16.2693224 48.1796908)
4369097562,48.1660067,16.3285504,1,,,,,POINT (16.3285504 48.1660067)
4371634604,48.1266908,16.3941939,3,,,,,POINT (16.3941939 48.1266908)
4371634622,48.128526,16.3886079,3,,,,,POINT (16.3886079 48.128526)
4371634626,48.1284917,16.3880774,3,,,,,POINT (16.3880774 48.1284917)
4443400950,48.1499386,16.2828609,3,,,,,POINT (16.2828609 48.1499386)
4449703773,48.2219723,16.4804291,3,,,,,POINT (16.4804291 48.2219723)
4470039586,48.1855411,16.396614,1,turning_circle,,,,POINT (16.396614 48.1855411)
4474814696,48.2413883,16.3835922,2,,,,,POINT (16.3835922 48.2413883)
4474828497,48.2408787,16.3841303,2,,,,,POINT (16.3841303 48.2408787)
4529098114,48.2054388,16.4328664,3,,,,,POINT (16.4328664 48.2054388)
4531938250,48.271682,16.4319752,3,,,,,POINT (16.4319752 48.271682)
4531938254,48.2718643,16.4299642,3,,,,,POINT (16.4299642 48.2718643)
4540208237,48.1383361,16.3754109,3,,,,,POINT (16.3754109 48.1383361)
4562813883,48.2535959,16.337597,1,,,,,POINT (16.337597 48.2535959)
4563445864,48.2313565,16.3316624,3,,,,,POINT (16.3316624 48.2313565)
4563914333,48.2340831,16.3236656,3,,,,,POINT (16.3236656 48.2340831)
4563914351,48.233799,16.3251428,3,,,,,POINT (16.3251428 48.233799)
4568772281,48.2056717,16.2246285,3,,,,,POINT (16.2246285 48.2056717)
4571749924,48.1800403,16.3594828,4,,,,,POINT (16.3594828 48.1800403)
4575734044,48.2360925,16.4586627,1,,,,,POINT (16.4586627 48.2360925)
4575734045,48.2360676,16.458781,2,,,,,POINT (16.458781 48.2360676)
4593078845,48.1445091,16.2837107,1,turning_circle,,,,POINT (16.2837107 48.1445091)
4593210496,48.1652456,16.3860389,1,turning_circle,,,,POINT (16.3860389 48.1652456)
4603998639,48.1827245,16.3310243,1,turning_circle,,,,POINT (16.3310243 48.1827245)
4629899524,48.1783667,16.3405813,2,,,,,POINT (16.3405813 48.1783667)
4631781446,48.2503949,16.4381535,4,,,,,POINT (16.4381535 48.2503949)
4631781450,48.2500443,16.4420336,4,,,,,POINT (16.4420336 48.2500443)
4631781451,48.2501585,16.4404096,4,,,,,POINT (16.4404096 48.2501585)
4632096708,48.2507014,16.4355239,3,,,,,POINT (16.4355239 48.2507014)
4632096711,48.2510003,16.4331081,4,,,,,POINT (16.4331081 48.2510003)
4635311622,48.180886,16.385965,3,,,,,POINT (16.385965 48.180886)
4674452589,48.2232384,16.3828594,1,,,,,POINT (16.3828594 48.2232384)
4693525738,48.1653557,16.3049625,1,,,,,POINT (16.3049625 48.1653557)
4703765580,48.2568183,16.4290639,1,,,,,POINT (16.4290639 48.2568183)
4703811046,48.2553166,16.4279634,1,,,,,POINT (16.4279634 48.2553166)
4724257145,48.1288332,16.3715439,1,,,,,POINT (16.3715439 48.1288332)
4724257148,48.1287694,16.371371,1,,,,,POINT (16.371371 48.1287694)
4724257160,48.1289191,16.371583,1,,,,,POINT (16.371583 48.1289191)
4724257165,48.1287948,16.3712369,1,,,,,POINT (16.3712369 48.1287948)
4728695795,48.2219439,16.3942174,3,,,,,POINT (16.3942174 48.2219439)
4735664741,48.1846852,16.3737339,4,,,,,POINT (16.3737339 48.1846852)
4735664742,48.1846028,16.3734886,3,,,,,POINT (16.3734886 48.1846028)
4741829982,48.1858322,16.2583303,1,,,,,POINT (16.2583303 48.1858322)
4745123988,48.1370272,16.2699701,1,,,,,POINT (16.2699701 48.1370272)
4745123990,48.1372238,16.269118,3,,,,,POINT (16.269118 48.1372238)
4754136598,48.1822406,16.4184638,1,,,,,POINT (16.4184638 48.1822406)
4771510990,48.1847117,16.25917,1,,,,,POINT (16.25917 48.1847117)
4792091725,48.239185,16.4637319,3,,,,,POINT (16.4637319 48.239185)
4792091726,48.2392739,16.463806,3,,,,,POINT (16.463806 48.2392739)
4792164055,48.1503288,16.3450251,3,,,,,POINT (16.3450251 48.1503288)
4792260091,48.2413057,16.4592642,3,,,,,POINT (16.4592642 48.2413057)
4794040364,48.1389904,16.3996164,3,,,,,POINT (16.3996164 48.1389904)
4806499498,48.1828699,16.3808234,1,,,,,POINT (16.3808234 48.1828699)
4811584497,48.2307917,16.526985,3,,,,,POINT (16.526985 48.2307917)
4811584865,48.2308019,16.5267215,3,,,,,POINT (16.5267215 48.2308019)
4811584922,48.2308827,16.5268846,3,,,,,POINT (16.5268846 48.2308827)
4813917621,48.2595563,16.3632061,3,,,,,POINT (16.3632061 48.2595563)
4814228336,48.2859854,16.434632,3,,,,,POINT (16.434632 48.2859854)
4825825817,48.2399939,16.4616416,3,,,,,POINT (16.4616416 48.2399939)
4837899163,48.2514305,16.4062247,3,,,,,POINT (16.4062247 48.2514305)
4840131190,48.2146134,16.4043057,1,,,,,POINT (16.4043057 48.2146134)
4846035324,48.1759832,16.391386,3,,,,,POINT (16.391386 48.1759832)
4855853045,48.2045351,16.3845661,3,,tram_level_crossing,,,POINT (16.3845661 48.2045351)
4860336613,48.1772489,16.3957938,3,,,,,POINT (16.3957938 48.1772489)
4863509466,48.2112274,16.4217327,3,,,,,POINT (16.4217327 48.2112274)
4869383824,48.2211748,16.3224711,3,,,,,POINT (16.3224711 48.2211748)
4871567771,48.2484433,16.4301107,3,,,,,POINT (16.4301107 48.2484433)
4871567774,48.2484487,16.4298728,3,,,,,POINT (16.4298728 48.2484487)
4872533402,48.1924294,16.4157081,3,,,,,POINT (16.4157081 48.1924294)
4874140015,48.2539575,16.3941195,5,,,,,POINT (16.3941195 48.2539575)
4874140016,48.253915,16.3942198,4,,,,,POINT (16.3942198 48.253915)
4874620164,48.2300009,16.3295242,5,traffic_signals,,,,POINT (16.3295242 48.2300009)
4874620165,48.2303609,16.3286826,5,,,,,POINT (16.3286826 48.2303609)
4874620170,48.226997,16.3244552,3,,,,,POINT (16.3244552 48.226997)
4874620171,48.2267119,16.3243475,4,,,,,POINT (16.3243475 48.2267119)
4876382668,48.2348134,16.4663409,3,,,,,POINT (16.4663409 48.2348134)
4876382669,48.2343276,16.4670489,4,,,,,POINT (16.4670489 48.2343276)
4876385378,48.2353674,16.4690521,3,,,,,POINT (16.4690521 48.2353674)
4885697234,48.1847349,16.3740528,3,crossing,,,,POINT (16.3740528 48.1847349)
4895735225,48.1763666,16.3886211,5,traffic_signals,,,,POINT (16.3886211 48.1763666)
4901425689,48.2637713,16.4621399,3,,,,,POINT (16.4621399 48.2637713)
4920126147,48.2057202,16.3155596,1,turning_circle,,,,POINT (16.3155596 48.2057202)
4923445545,48.2295396,16.5096162,3,,,,,POINT (16.5096162 48.2295396)
4932550082,48.1818615,16.3968659,1,,,,,POINT (16.3968659 48.1818615)
4932689108,48.2267514,16.3244732,4,crossing,,,,POINT (16.3244732 48.2267514)
4932689109,48.2266048,16.3243971,3,,,,,POINT (16.3243971 48.2266048)
4945567434,48.2532278,16.4163412,3,,,,,POINT (16.4163412 48.2532278)
4955476805,48.1964745,16.3024375,1,,,,,POINT (16.3024375 48.1964745)
4957222724,48.2788615,16.371765,1,,,,,POINT (16.371765 48.2788615)
4957233497,48.2785903,16.3742537,1,,,,,POINT (16.3742537 48.2785903)
4969296618,48.1968341,16.2672949,3,,,,,POINT (16.2672949 48.1968341)
4995372049,48.1902999,16.290006,3,,,,,POINT (16.290006 48.1902999)
5015792021,48.2165655,16.4648681,3,,,,,POINT (16.4648681 48.2165655)
5015873914,48.1464489,16.3812599,2,,,,,POINT (16.3812599 48.1464489)
5016353710,48.2936972,16.3786513,3,,,,,POINT (16.3786513 48.2936972)
5018221333,48.1730987,16.3778336,3,,,,,POINT (16.3778336 48.1730987)
5020020950,48.1376477,16.2456853,2,,,,,POINT (16.2456853 48.1376477)
5020815479,48.1618883,16.384138,3,,,,,POINT (16.384138 48.1618883)
5025650764,48.2215138,16.4273985,2,,,,,POINT (16.4273985 48.2215138)
5031664561,48.2545176,16.4991053,3,,,,,POINT (16.4991053 48.2545176)
5032041415,48.2508613,16.4344102,3,,,,,POINT (16.4344102 48.2508613)
5036866843,48.2700942,16.3830916,2,,,,,POINT (16.3830916 48.2700942)
5043251140,48.2084263,16.3035902,1,turning_circle,,,,POINT (16.3035902 48.2084263)
5047770502,48.243757,16.4317626,4,traffic_signals,,,,POINT (16.4317626 48.243757)
5047770503,48.2436532,16.4316292,3,traffic_signals,,,,POINT (16.4316292 48.2436532)
5047770512,48.2434326,16.4320988,3,,,,,POINT (16.4320988 48.2434326)
5054043594,48.2200765,16.4892051,2,,,,,POINT (16.4892051 48.2200765)
5054043597,48.220131,16.4889624,2,,,,,POINT (16.4889624 48.220131)
5054043607,48.2210533,16.4847292,2,,,,,POINT (16.4847292 48.2210533)
5054043612,48.221096,16.4845361,2,,,,,POINT (16.4845361 48.221096)
5054043617,48.2290062,16.4930025,4,,,,,POINT (16.4930025 48.2290062)
5054043618,48.2318989,16.4942712,3,,,,,POINT (16.4942712 48.2318989)
5054049522,48.2430424,16.4928094,2,,,,,POINT (16.4928094 48.2430424)
5058241721,48.2530939,16.273635,3,,,,,POINT (16.273635 48.2530939)
5067529147,48.1749932,16.3140892,4,,,,,POINT (16.3140892 48.1749932)
5067529148,48.1748794,16.3140781,4,traffic_signals,,,,POINT (16.3140781 48.1748794)
5067529153,48.1748688,16.3144451,3,,,,,POINT (16.3144451 48.1748688)
5071893620,48.2220639,16.4971404,1,,,,,POINT (16.4971404 48.2220639)
5084576441,48.1363469,16.2856744,3,,,,,POINT (16.2856744 48.1363469)
5084576448,48.1362028,16.2851634,2,,,,,POINT (16.2851634 48.1362028)
5084576461,48.1353188,16.2829036,4,,,,,POINT (16.2829036 48.1353188)
5084576462,48.1349923,16.2824802,4,,,,,POINT (16.2824802 48.1349923)
5086899066,48.2366554,16.4753922,3,,,,,POINT (16.4753922 48.2366554)
5086899081,48.2379566,16.4813494,2,crossing,,,,POINT (16.4813494 48.2379566)
5086899084,48.2380282,16.4817049,2,,,,,POINT (16.4817049 48.2380282)
5120275681,48.2072952,16.3058502,3,,,,,POINT (16.3058502 48.2072952)
5180617286,48.2777476,16.387998,3,,,,,POINT (16.387998 48.2777476)
5185722405,48.210573,16.2243223,4,,,,,POINT (16.2243223 48.210573)
5212405507,48.2232457,16.5103971,1,,,,,POINT (16.5103971 48.2232457)
5218737607,48.1737232,16.3795942,3,,,,,POINT (16.3795942 48.1737232)
5231851371,48.1622034,16.3830788,3,,,,,POINT (16.3830788 48.1622034)
5234926533,48.1958077,16.367164,3,,,,,POINT (16.367164 48.1958077)
5246390058,48.2501087,16.4420393,2,,tram_level_crossing,,,POINT (16.4420393 48.2501087)
5248076887,48.1754885,16.3246706,1,,,,,POINT (16.3246706 48.1754885)
5262242046,48.1822453,16.2571045,1,,,,,POINT (16.2571045 48.1822453)
5262631762,48.194975,16.3865328,3,,,,,POINT (16.3865328 48.194975)
5278503327,48.2412642,16.3426141,1,,,,,POINT (16.3426141 48.2412642)
5293508784,48.2244712,16.5034575,3,,,,,POINT (16.5034575 48.2244712)
5299594900,48.2150121,16.3308019,2,,,,,POINT (16.3308019 48.2150121)
5314200657,48.1266079,16.395006,3,,,,,POINT (16.395006 48.1266079)
5314200658,48.1265531,16.3950579,4,,,,,POINT (16.3950579 48.1265531)
5314200663,48.1267346,16.3952831,3,,,,,POINT (16.3952831 48.1267346)
5314200674,48.126656,16.3952929,4,,,,,POINT (16.3952929 48.126656)
5314200676,48.1268113,16.3954497,3,,,,,POINT (16.3954497 48.1268113)
5316966252,48.228264,16.3367315,3,,,,,POINT (16.3367315 48.228264)
5316966255,48.2282721,16.3370252,3,,,,,POINT (16.3370252 48.2282721)
5322689627,48.228294,16.3353047,3,,,,,POINT (16.3353047 48.228294)
5331703074,48.1980388,16.3524843,3,,,,,POINT (16.3524843 48.1980388)
5335170646,48.2021168,16.3075287,3,,,,,POINT (16.3075287 48.2021168)
5335170647,48.2019606,16.3074669,3,,,,,POINT (16.3074669 48.2019606)
5335170648,48.2020567,16.3068979,3,,,,,POINT (16.3068979 48.2020567)
5335170650,48.2017579,16.3082431,3,,,,,POINT (16.3082431 48.2017579)
5338060613,48.1728918,16.3196122,2,,,,,POINT (16.3196122 48.1728918)
5341444979,48.1918261,16.3603132,3,,,,,POINT (16.3603132 48.1918261)
5354646851,48.2330669,16.4716446,3,,,,,POINT (16.4716446 48.2330669)
5357707044,48.1348418,16.3422231,1,turning_circle,,,,POINT (16.3422231 48.1348418)
5357707074,48.1357053,16.3410375,3,,,,,POINT (16.3410375 48.1357053)
5357707085,48.1360631,16.3396829,3,,,,,POINT (16.3396829 48.1360631)
5357707090,48.1357265,16.3399635,3,,,,,POINT (16.3399635 48.1357265)
5357707098,48.1351303,16.3392472,3,,,,,POINT (16.3392472 48.1351303)
5361078635,48.2401093,16.2761566,3,,,,,POINT (16.2761566 48.2401093)
5364252165,48.2052401,16.2569108,3,,,,,POINT (16.2569108 48.2052401)
5366231143,48.2246597,16.5036954,1,,,,,POINT (16.5036954 48.2246597)
5368973430,48.1810022,16.3370263,3,,,,,POINT (16.3370263 48.1810022)
5368973436,48.1809066,16.3370093,3,,,,,POINT (16.3370093 48.1809066)
5368973443,48.1808954,16.3370293,3,,,,,POINT (16.3370293 48.1808954)
5368973445,48.1810159,16.3371961,3,,,,,POINT (16.3371961 48.1810159)
5368973447,48.1809449,16.3372999,3,,,,,POINT (16.3372999 48.1809449)
5368973450,48.1808627,16.3372277,3,,,,,POINT (16.3372277 48.1808627)
5368973451,48.1808565,16.3371907,3,,,,,POINT (16.3371907 48.1808565)
5368973456,48.1809665,16.3367893,3,,,,,POINT (16.3367893 48.1809665)
5368973457,48.1809766,16.3369933,3,,,,,POINT (16.3369933 48.1809766)
5369704309,48.1876406,16.340259,3,,,,,POINT (16.340259 48.1876406)
5384191469,48.224401,16.4833821,3,,,,,POINT (16.4833821 48.224401)
5384191473,48.2244167,16.4832829,3,,,,,POINT (16.4832829 48.2244167)
5384191475,48.2244777,16.4834225,3,,,,,POINT (16.4834225 48.2244777)
5384191477,48.2245054,16.4833225,3,,,,,POINT (16.4833225 48.2245054)
5384191500,48.2270139,16.4844891,2,,,,,POINT (16.4844891 48.2270139)
5384191503,48.2244666,16.4832669,3,,,,,POINT (16.4832669 48.2244666)
5384191506,48.2248865,16.483549,3,,,,,POINT (16.483549 48.2248865)
5384191509,48.2244492,16.4834317,3,,,,,POINT (16.4834317 48.2244492)
5384191512,48.2240788,16.4831908,3,,,,,POINT (16.4831908 48.2240788)
5384191518,48.2221466,16.4823261,2,,,,,POINT (16.4823261 48.2221466)
5384191823,48.2216578,16.4820948,2,,,,,POINT (16.4820948 48.2216578)
5434050329,48.2726707,16.3778905,3,,,,,POINT (16.3778905 48.2726707)
5435126659,48.2106115,16.3677165,2,crossing,,,,POINT (16.3677165 48.2106115)
5446593407,48.2520004,16.2740488,3,,,,,POINT (16.2740488 48.2520004)
5446593408,48.251919,16.2738016,1,,,,,POINT (16.2738016 48.251919)
5446593529,48.2518001,16.2784399,3,,,,,POINT (16.2784399 48.2518001)
5457881482,48.207031,16.4575208,1,,,,,POINT (16.4575208 48.207031)
5467301401,48.2188267,16.2485826,3,,,,,POINT (16.2485826 48.2188267)
5467301409,48.2187147,16.2488293,3,,,,,POINT (16.2488293 48.2187147)
5471735041,48.1501764,16.4601954,1,,,,,POINT (16.4601954 48.1501764)
5488956548,48.1372096,16.3876987,1,,,,,POINT (16.3876987 48.1372096)
5490166522,48.1524136,16.3037623,1,,,,,POINT (16.3037623 48.1524136)
5513574198,48.1855262,16.378339,4,,,,,POINT (16.378339 48.1855262)
5513837937,48.1793636,16.4371334,1,,,,,POINT (16.4371334 48.1793636)
5537861309,48.2055133,16.3575543,3,,,,,POINT (16.3575543 48.2055133)
5552794696,48.1619646,16.3927444,3,traffic_signals,,,,POINT (16.3927444 48.1619646)
5552794697,48.1619357,16.3926467,4,traffic_signals,,,,POINT (16.3926467 48.1619357)
5552794698,48.1619152,16.3924625,4,traffic_signals,,,,POINT (16.3924625 48.1619152)
5554075990,48.2556034,16.3426523,4,,,,,POINT (16.3426523 48.2556034)
5581434616,48.1966995,16.3811654,3,,,,,POINT (16.3811654 48.1966995)
5581434619,48.195575,16.3835875,3,,,,,POINT (16.3835875 48.195575)
5590596118,48.2040993,16.2656611,1,,,,,POINT (16.2656611 48.2040993)
5609907882,48.2517516,16.4390948,1,,,,,POINT (16.4390948 48.2517516)
5610022731,48.2458996,16.4524271,3,,,,,POINT (16.4524271 48.2458996)
5610022736,48.2458957,16.4526161,3,,,,,POINT (16.4526161 48.2458957)
5610022743,48.2460256,16.4524709,3,,,,,POINT (16.4524709 48.2460256)
5616957470,48.2210558,16.2386295,1,,,,,POINT (16.2386295 48.2210558)
5638060982,48.2099493,16.5360003,3,,,,,POINT (16.5360003 48.2099493)
5639431437,48.1863097,16.3801037,2,,,,,POINT (16.3801037 48.1863097)
5646168477,48.2237172,16.3894499,4,,,,,POINT (16.3894499 48.2237172)
5649858911,48.1514322,16.3479987,1,,,,,POINT (16.3479987 48.1514322)
5659149145,48.2397604,16.4547178,1,,,,,POINT (16.4547178 48.2397604)
5661630449,48.2235982,16.3896108,3,crossing,,,,POINT (16.3896108 48.2235982)
5665639122,48.2490018,16.368474,4,traffic_signals,,,,POINT (16.368474 48.2490018)
5665639123,48.2485635,16.3702567,3,,,,,POINT (16.3702567 48.2485635)
5672402708,48.2509209,16.4884707,3,,,,,POINT (16.4884707 48.2509209)
5700028815,48.2954245,16.3854291,1,turning_circle,,,,POINT (16.3854291 48.2954245)
5724051299,48.1423387,16.2874213,2,,,,,POINT (16.2874213 48.1423387)
5724052829,48.1392817,16.2937524,2,,,,,POINT (16.2937524 48.1392817)
5768614762,48.1908692,16.4131564,3,,,,,POINT (16.4131564 48.1908692)
5771099758,48.1330974,16.3495085,3,,,,,POINT (16.3495085 48.1330974)
5771099761,48.1346426,16.3508677,1,turning_circle,,,,POINT (16.3508677 48.1346426)
5775662124,48.2153876,16.2939421,4,,,,,POINT (16.2939421 48.2153876)
5781126401,48.2777425,16.3834436,1,,,,,POINT (16.3834436 48.2777425)
5782839120,48.1644443,16.2795965,2,,,,,POINT (16.2795965 48.1644443)
5790217915,48.2680524,16.3971669,3,,,,,POINT (16.3971669 48.2680524)
5790217916,48.2679854,16.3976432,3,,,,,POINT (16.3976432 48.2679854)
5792776611,48.1707733,16.4569478,3,,,,,POINT (16.4569478 48.1707733)
5801084716,48.1672848,16.2584695,3,,,,,POINT (16.2584695 48.1672848)
5816163368,48.1583798,16.4080402,1,,,,,POINT (16.4080402 48.1583798)
5821322486,48.1569347,16.391743,3,,,,,POINT (16.391743 48.1569347)
5858812039,48.2255654,16.3562854,1,,,,,POINT (16.3562854 48.2255654)
5875350566,48.1958619,16.2808368,3,,,,,POINT (16.2808368 48.1958619)
5875350567,48.1955917,16.2808721,3,,,,,POINT (16.2808721 48.1955917)
5881632391,48.2255898,16.3388439,1,,,,,POINT (16.3388439 48.2255898)
5896567262,48.1966198,16.3037432,3,,,,,POINT (16.3037432 48.1966198)
5897096465,48.1721786,16.3790582,3,,,,,POINT (16.3790582 48.1721786)
5903654089,48.199993,16.2553974,3,,,,,POINT (16.2553974 48.199993)
5903654091,48.1995817,16.2554768,3,,,,,POINT (16.2554768 48.1995817)
5919412735,48.1862313,16.3734753,3,,,,,POINT (16.3734753 48.1862313)
5939416646,48.1957718,16.2760595,4,,,,,POINT (16.2760595 48.1957718)
5939416647,48.1961834,16.2746209,3,,,,,POINT (16.2746209 48.1961834)
5940624538,48.1984639,16.3069406,4,,,,,POINT (16.3069406 48.1984639)
5961486651,48.1923147,16.4188488,3,,,,,POINT (16.4188488 48.1923147)
6056294402,48.1708506,16.3796079,3,,,,,POINT (16.3796079 48.1708506)
6138183434,48.1685797,16.3805569,3,,,,,POINT (16.3805569 48.1685797)
6156470432,48.2417867,16.4081942,2,,,,,POINT (16.4081942 48.2417867)
6169374245,48.1461147,16.296917,4,,,,,POINT (16.296917 48.1461147)
6169374246,48.1462452,16.2969245,4,,,,,POINT (16.2969245 48.1462452)
6188695774,48.2238466,16.3934772,1,,,,,POINT (16.3934772 48.2238466)
6193339615,48.2961599,16.3768936,3,,,,,POINT (16.3768936 48.2961599)
6200965509,48.1513792,16.3511667,1,,,,,POINT (16.3511667 48.1513792)
6266012487,48.2011898,16.3026776,2,,,,,POINT (16.3026776 48.2011898)
6266012505,48.2047864,16.3036775,3,,,,,POINT (16.3036775 48.2047864)
6266012507,48.2045917,16.3035963,3,,,,,POINT (16.3035963 48.2045917)
6266012513,48.2050857,16.3037218,3,,,,,POINT (16.3037218 48.2050857)
6266012519,48.2040695,16.3033612,3,,,,,POINT (16.3033612 48.2040695)
6266012528,48.2028864,16.3029475,2,,,,,POINT (16.3029475 48.2028864)
6275320496,48.1398921,16.35743,3,,,,,POINT (16.35743 48.1398921)
6282971913,48.2964457,16.3766727,3,,,,,POINT (16.3766727 48.2964457)
6282971914,48.2964778,16.3768641,3,,,,,POINT (16.3768641 48.2964778)
6282971918,48.2966405,16.3767506,3,,,,,POINT (16.3767506 48.2966405)
6282971922,48.2965646,16.3765904,3,,,,,POINT (16.3765904 48.2965646)
6282971928,48.296574,16.3768839,3,,,,,POINT (16.3768839 48.296574)
6291833525,48.1363008,16.3123363,2,,,,,POINT (16.3123363 48.1363008)
6295026706,48.2074043,16.3866153,5,traffic_signals,tram_level_crossing,,,POINT (16.3866153 48.2074043)
6296086282,48.2529604,16.3710481,3,motorway_junction,,,,POINT (16.3710481 48.2529604)
6296086657,48.2660402,16.3648704,3,,,,,POINT (16.3648704 48.2660402)
6296168826,48.3113987,16.3826476,1,,,,,POINT (16.3826476 48.3113987)
6297984334,48.1367865,16.3135834,2,,,,,POINT (16.3135834 48.1367865)
6299245061,48.1438612,16.3006478,3,,,,,POINT (16.3006478 48.1438612)
6299245062,48.1439395,16.3008035,3,,,,,POINT (16.3008035 48.1439395)
6322051664,48.2623781,16.3947098,4,,,,,POINT (16.3947098 48.2623781)
6344609688,48.1658922,16.2998894,1,,,,,POINT (16.2998894 48.1658922)
6353223383,48.1489277,16.3098701,4,,,,,POINT (16.3098701 48.1489277)
6353223384,48.1491257,16.3099762,4,,,,,POINT (16.3099762 48.1491257)
6353223792,48.1483397,16.3098084,3,,,,,POINT (16.3098084 48.1483397)
6353223802,48.1478926,16.3093668,3,,,,,POINT (16.3093668 48.1478926)
6353223804,48.1479606,16.3097855,4,,,,,POINT (16.3097855 48.1479606)
6356179074,48.1537404,16.3169212,3,,,,,POINT (16.3169212 48.1537404)
6356588963,48.2455619,16.4265051,1,turning_circle,,,,POINT (16.4265051 48.2455619)
6361157338,48.1358206,16.3118065,2,,,,,POINT (16.3118065 48.1358206)
6361729674,48.230825,16.498833,3,,,,,POINT (16.498833 48.230825)
6369027809,48.1360711,16.3121067,2,,,,,POINT (16.3121067 48.1360711)
6369095806,48.1444042,16.3185419,1,turning_circle,,,,POINT (16.3185419 48.1444042)
6373188781,48.1568923,16.3214218,2,,,,,POINT (16.3214218 48.1568923)
6375817077,48.1392758,16.3062158,1,,,,,POINT (16.3062158 48.1392758)
6378670011,48.2100031,16.3949545,3,traffic_signals,,,,POINT (16.3949545 48.2100031)
6389080836,48.1481589,16.3187601,1,,,,,POINT (16.3187601 48.1481589)
6389474808,48.2721447,16.3761537,3,,,,,POINT (16.3761537 48.2721447)
6402993484,48.1615975,16.3095926,1,,,,,POINT (16.3095926 48.1615975)
6407670019,48.1419958,16.2890486,2,,,,,POINT (16.2890486 48.1419958)
6407670021,48.1422071,16.2890502,2,crossing,,,,POINT (16.2890502 48.1422071)
6417041173,48.2123874,16.3188104,2,,,,,POINT (16.3188104 48.2123874)
